date,open,close,high,low,volume,code
2017-12-25,686.0,688.12,696.3,683.72,36214.0,600519
2017-12-26,688.18,680.81,692.99,676.5,31867.0,600519
2017-12-27,684.86,664.18,684.86,662.5,37722.0,600519
2017-12-28,687.0,718.69,719.9,671.32,124141.0,600519
2017-12-29,718.0,697.49,726.5,691.6,76038.0,600519
2018-01-02,700.0,703.85,710.16,689.89,49612.0,600519
2018-01-03,701.5,715.86,721.4,699.74,52019.0,600519
2018-01-04,721.4,737.07,743.5,719.33,72205.0,600519
2018-01-05,741.0,738.36,746.03,728.22,39989.0,600519
2018-01-08,735.02,752.13,756.5,735.02,52204.0,600519
2018-01-09,752.21,782.52,783.0,752.21,64591.0,600519
2018-01-10,785.0,785.71,788.88,773.48,47714.0,600519
2018-01-11,787.0,774.81,788.0,772.0,50656.0,600519
2018-01-12,773.77,788.42,788.8,767.02,45988.0,600519
2018-01-15,793.46,785.37,799.06,779.02,52473.0,600519
2018-01-16,780.48,772.94,788.61,768.0,65428.0,600519
2018-01-17,770.0,747.93,774.0,738.51,90709.0,600519
2018-01-18,747.93,750.74,765.0,744.09,58978.0,600519
2018-01-19,752.9,750.18,758.9,739.02,50925.0,600519
2018-01-22,751.81,773.64,774.0,751.81,67126.0,600519
2018-01-23,777.81,773.78,780.0,768.6,49549.0,600519
2018-01-24,776.44,764.46,776.46,758.6,43298.0,600519
2018-01-25,761.0,769.16,776.0,751.0,50040.0,600519
2018-01-26,767.24,777.22,777.4,764.0,43978.0,600519
2018-01-29,778.76,736.32,779.67,735.0,74535.0,600519
2018-01-30,736.0,742.08,748.77,730.02,51911.0,600519
2018-01-31,739.0,764.54,771.71,739.0,60402.0,600519
2018-02-01,767.0,757.73,767.3,752.92,50582.0,600519
2018-02-02,752.22,740.4,753.23,725.0,75420.0,600519
2018-02-05,727.22,718.23,729.96,705.6,98995.0,600519
2018-02-06,703.0,708.86,722.6,703.0,88168.0,600519
2018-02-07,720.0,683.43,723.88,682.01,88289.0,600519
2018-02-08,682.2,700.99,718.0,682.2,83409.0,600519
2018-02-09,680.0,683.43,689.89,658.0,105578.0,600519
2018-02-12,691.0,697.48,705.5,685.2,64179.0,600519
2018-02-13,705.02,711.98,714.82,704.5,53389.0,600519
2018-02-14,720.0,718.45,720.0,712.22,30652.0,600519
2018-02-22,727.3,742.45,744.0,723.24,50764.0,600519
2018-02-23,747.0,742.48,756.56,737.0,38158.0,600519
2018-02-26,746.88,743.51,752.05,733.02,43658.0,600519
2018-02-27,749.0,737.98,756.0,737.22,42601.0,600519
2018-02-28,732.0,725.62,742.3,719.0,48330.0,600519
2018-03-01,728.0,741.97,746.85,723.77,44794.0,600519
2018-03-02,738.0,736.41,743.56,730.0,25991.0,600519
2018-03-05,738.18,720.11,742.0,717.03,37234.0,600519
2018-03-06,725.0,718.26,727.6,697.13,64570.0,600519
2018-03-07,715.0,710.04,724.0,708.99,34595.0,600519
2018-03-08,714.0,722.76,724.0,708.0,35349.0,600519
2018-03-09,727.55,728.2,732.57,723.5,30171.0,600519
2018-03-12,729.55,723.95,733.92,722.77,39888.0,600519
2018-03-13,723.0,710.35,726.6,710.0,38577.0,600519
2018-03-14,709.67,726.88,728.08,707.22,37355.0,600519
2018-03-15,728.02,746.47,747.0,728.02,56148.0,600519
2018-03-16,747.6,739.85,753.98,738.88,35855.0,600519
2018-03-19,743.97,753.48,753.99,739.0,38666.0,600519
2018-03-20,750.0,747.73,752.0,740.0,28877.0,600519
2018-03-21,750.11,742.0,753.11,740.0,26742.0,600519
2018-03-22,744.0,726.08,748.0,724.01,37486.0,600519
2018-03-23,701.0,711.06,723.49,700.08,52546.0,600519
2018-03-26,708.0,713.49,715.06,701.88,46256.0,600519
2018-03-27,723.0,714.74,725.88,704.0,47548.0,600519
2018-03-28,699.97,682.05,703.0,669.0,113539.0,600519
2018-03-29,682.2,689.1,697.85,658.41,79081.0,600519
2018-03-30,686.0,683.62,693.5,679.88,36540.0,600519
2018-04-02,680.0,680.06,691.0,674.11,32039.0,600519
2018-04-03,678.0,677.91,687.0,675.39,40235.0,600519
2018-04-04,682.0,694.01,700.43,680.38,56891.0,600519
2018-04-09,697.1,698.3,705.43,690.15,30833.0,600519
2018-04-10,704.8,708.02,708.5,698.46,32043.0,600519
2018-04-11,710.0,705.36,714.78,703.02,25723.0,600519
2018-04-12,704.0,694.2,706.88,692.22,30713.0,600519
2018-04-13,698.5,686.86,701.0,685.08,27549.0,600519
2018-04-16,680.58,681.38,686.85,677.0,32939.0,600519
2018-04-17,685.0,666.2,685.38,665.6,35172.0,600519
2018-04-18,671.0,655.64,671.0,645.0,62616.0,600519
2018-04-19,659.85,679.96,680.0,656.66,44207.0,600519
2018-04-20,681.0,670.26,694.0,668.23,41511.0,600519
2018-04-23,666.01,674.01,680.33,666.01,32659.0,600519
2018-04-24,676.0,689.88,693.5,675.0,47282.0,600519
2018-04-25,689.0,690.97,692.0,683.02,25252.0,600519
2018-04-26,692.0,678.23,692.28,673.0,35047.0,600519
2018-04-27,685.25,662.53,688.36,655.0,57915.0,600519
2018-05-02,660.0,667.83,668.99,645.06,70259.0,600519
2018-05-03,666.0,670.88,673.68,658.0,36326.0,600519
2018-05-04,670.98,662.87,674.83,660.57,37375.0,600519
2018-05-07,659.95,698.17,701.88,657.77,85591.0,600519
2018-05-08,698.03,708.83,712.13,698.03,62497.0,600519
2018-05-09,709.08,701.95,712.3,697.12,32331.0,600519
2018-05-10,703.5,714.19,716.0,703.5,39293.0,600519
2018-05-11,718.69,718.02,730.5,715.7,39141.0,600519
2018-05-14,724.0,742.41,743.0,724.0,51014.0,600519
2018-05-15,746.0,743.06,746.44,734.0,38055.0,600519
2018-05-16,740.0,734.52,745.66,733.28,30795.0,600519
2018-05-17,735.12,727.38,737.5,724.0,28517.0,600519
2018-05-18,723.99,739.32,741.0,721.19,29255.0,600519
2018-05-21,744.0,734.82,747.3,732.48,29059.0,600519
2018-05-22,735.22,739.57,739.84,730.02,16998.0,600519
2018-05-23,740.0,723.78,740.0,723.58,28268.0,600519
2018-05-24,720.0,715.4,728.66,713.0,30416.0,600519
2018-05-25,712.0,716.86,727.0,712.0,26511.0,600519
2018-05-28,718.0,740.4,740.66,715.12,42805.0,600519
2018-05-29,738.8,731.43,750.0,731.28,40820.0,600519
2018-05-30,727.22,725.87,737.3,720.05,37147.0,600519
2018-05-31,730.25,751.13,751.62,730.24,71852.0,600519
2018-06-01,751.13,745.11,754.98,738.76,36177.0,600519
2018-06-04,752.35,781.97,782.9,745.88,73805.0,600519
2018-06-05,786.5,788.05,794.7,777.23,52629.0,600519
2018-06-06,788.0,785.75,800.95,782.3,48969.0,600519
2018-06-07,789.98,780.97,795.55,778.9,39167.0,600519
2018-06-08,780.0,777.95,785.9,770.0,34958.0,600519
2018-06-11,776.05,775.73,786.0,768.33,36547.0,600519
2018-06-12,778.0,799.19,803.5,776.5,55287.0,600519
2018-06-13,800.0,790.33,802.62,788.88,35244.0,600519
2018-06-14,790.0,786.13,793.8,775.18,36159.0,600519
2018-06-15,773.2,773.33,778.58,769.1,31707.0,600519
2018-06-19,769.0,738.0,769.0,737.0,60195.0,600519
2018-06-20,741.0,763.59,765.0,741.0,45838.0,600519
2018-06-21,765.22,759.32,778.89,758.77,39182.0,600519
2018-06-22,754.0,766.53,767.0,750.0,28854.0,600519
2018-06-25,766.0,765.56,778.97,764.9,32934.0,600519
2018-06-26,765.31,754.8,769.88,747.0,46577.0,600519
2018-06-27,752.0,722.44,757.0,721.0,57298.0,600519
2018-06-28,714.0,710.93,719.0,697.0,50833.0,600519
2018-06-29,712.3,731.46,732.3,705.0,32929.0,600519
2018-07-02,734.52,711.55,739.33,703.0,37558.0,600519
2018-07-03,709.76,694.92,715.78,678.23,82837.0,600519
2018-07-04,692.0,690.91,700.0,688.0,37990.0,600519
2018-07-05,700.0,702.39,716.2,700.0,47123.0,600519
2018-07-06,707.0,714.12,720.93,699.26,44156.0,600519
2018-07-09,720.03,727.24,729.86,719.73,40572.0,600519
2018-07-10,729.0,725.76,731.5,713.33,29010.0,600519
2018-07-11,710.0,719.58,724.0,702.22,24278.0,600519
2018-07-12,718.0,737.54,741.17,718.0,40170.0,600519
2018-07-13,742.3,746.99,748.1,735.12,28907.0,600519
2018-07-16,752.3,754.68,764.11,751.03,32474.0,600519
2018-07-17,757.0,742.43,757.0,736.02,27806.0,600519
2018-07-18,742.43,737.44,749.69,735.0,24521.0,600519
2018-07-19,739.0,740.95,743.95,735.02,18078.0,600519
2018-07-20,741.5,741.13,743.13,728.0,30548.0,600519
2018-07-23,736.0,732.07,741.15,720.01,35969.0,600519
2018-07-24,732.68,745.4,747.3,723.0,41808.0,600519
2018-07-25,746.95,743.81,749.88,740.01,21743.0,600519
2018-07-26,748.9,735.62,748.9,734.23,23067.0,600519
2018-07-27,736.0,738.56,744.3,730.0,20913.0,600519
2018-07-30,738.9,719.21,740.66,715.0,42171.0,600519
2018-07-31,720.3,726.44,727.88,719.21,20683.0,600519
2018-08-01,731.4,714.94,732.3,714.11,25237.0,600519
2018-08-02,715.97,695.84,715.97,687.88,55001.0,600519
2018-08-03,695.0,678.99,695.0,676.2,47336.0,600519
2018-08-06,677.0,669.68,684.0,662.25,45248.0,600519
2018-08-07,672.3,686.28,687.83,662.02,39085.0,600519
2018-08-08,687.02,676.22,689.0,671.87,29685.0,600519
2018-08-09,671.0,691.88,694.5,670.12,34485.0,600519
2018-08-10,691.88,687.18,694.77,684.2,23817.0,600519
2018-08-13,683.0,679.22,683.0,666.68,34570.0,600519
2018-08-14,679.22,680.13,684.5,673.51,21696.0,600519
2018-08-15,679.8,662.8,680.0,661.0,34997.0,600519
2018-08-16,652.0,648.44,668.5,640.0,59939.0,600519
2018-08-17,657.5,634.86,657.5,630.01,46574.0,600519
2018-08-20,632.45,644.79,645.55,616.86,48852.0,600519
2018-08-21,647.0,671.49,672.3,647.0,52249.0,600519
2018-08-22,671.0,667.7,673.2,663.0,20675.0,600519
2018-08-23,671.7,670.21,678.5,665.18,27357.0,600519
2018-08-24,669.0,660.3,669.0,656.46,26090.0,600519
2018-08-27,662.0,687.3,687.3,662.0,48016.0,600519
2018-08-28,693.0,681.0,693.78,678.55,32488.0,600519
2018-08-29,682.0,685.85,688.88,679.1,27404.0,600519
2018-08-30,688.21,680.4,692.6,679.01,33788.0,600519
2018-08-31,676.25,659.19,677.0,656.5,58980.0,600519
2018-09-03,652.0,666.21,667.67,650.8,30179.0,600519
2018-09-04,666.8,675.04,676.0,661.6,21540.0,600519
2018-09-05,675.0,657.79,676.99,657.0,28983.0,600519
2018-09-06,652.0,644.0,659.26,640.0,42370.0,600519
2018-09-07,645.5,650.97,658.03,645.14,29240.0,600519
2018-09-10,652.2,644.8,653.81,640.7,21202.0,600519
2018-09-11,645.57,646.0,650.97,640.63,19496.0,600519
2018-09-12,643.0,630.0,644.87,628.01,41157.0,600519
2018-09-13,638.0,631.98,642.0,620.0,47713.0,600519
2018-09-14,633.98,642.9,649.78,628.53,40900.0,600519
2018-09-17,645.0,645.81,652.96,641.06,29112.0,600519
2018-09-18,643.0,666.7,668.0,642.22,37858.0,600519
2018-09-19,666.58,681.42,686.0,666.0,48221.0,600519
2018-09-20,685.2,678.55,686.9,677.36,27519.0,600519
2018-09-21,682.0,700.01,700.01,680.01,42617.0,600519
2018-09-25,695.0,697.02,705.77,693.26,30639.0,600519
2018-09-26,702.1,724.93,732.68,701.99,72287.0,600519
2018-09-27,727.5,724.0,728.0,715.4,40508.0,600519
2018-09-28,726.7,730.0,733.2,718.88,35089.0,600519
2018-10-08,715.41,686.15,719.0,686.15,82745.0,600519
2018-10-09,686.9,695.0,698.71,685.9,40222.0,600519
2018-10-10,697.26,670.92,698.0,669.69,63098.0,600519
2018-10-11,635.01,644.99,668.94,635.01,91581.0,600519
2018-10-12,651.0,668.0,672.68,650.58,54472.0,600519
2018-10-15,669.49,666.9,671.95,660.03,35607.0,600519
2018-10-16,665.98,667.14,679.53,662.01,26393.0,600519
2018-10-17,675.0,665.72,677.3,649.9,43077.0,600519
2018-10-18,660.0,645.94,660.0,644.97,52156.0,600519
2018-10-19,638.0,670.0,675.0,635.08,76199.0,600519
2018-10-22,675.0,693.0,702.02,675.0,73108.0,600519
2018-10-23,689.0,641.74,689.0,635.0,123112.0,600519
2018-10-24,628.11,636.99,650.0,620.0,76112.0,600519
2018-10-25,620.0,619.0,622.5,608.58,75568.0,600519
2018-10-26,619.0,610.1,625.0,607.98,55327.0,600519
2018-10-29,549.09,549.09,549.09,549.09,49076.0,600519
2018-10-30,510.0,524.0,543.0,509.02,204396.0,600519
2018-10-31,527.0,548.9,555.0,522.0,96884.0,600519
2018-11-01,555.0,563.0,585.5,551.25,98106.0,600519
2018-11-02,585.0,599.9,600.0,572.24,89156.0,600519
2018-11-05,593.0,575.8,593.0,571.77,75517.0,600519
2018-11-06,574.0,566.0,574.16,558.01,45566.0,600519
2018-11-07,569.0,566.4,574.95,562.01,38107.0,600519
2018-11-08,574.0,570.34,577.0,568.0,33763.0,600519
2018-11-09,567.22,562.0,569.0,562.0,24336.0,600519
2018-11-12,553.0,552.0,554.2,536.8,67824.0,600519
2018-11-13,546.12,570.0,570.0,543.0,66429.0,600519
2018-11-14,569.96,555.1,569.96,552.55,41766.0,600519
2018-11-15,558.8,559.7,564.8,555.5,30833.0,600519
2018-11-16,561.0,560.0,566.0,558.03,28938.0,600519
2018-11-19,560.3,569.02,572.0,559.11,36179.0,600519
2018-11-20,565.0,561.6,568.0,560.0,26943.0,600519
2018-11-21,554.0,564.7,568.9,553.68,27107.0,600519
2018-11-22,565.15,564.5,567.33,558.0,21213.0,600519
2018-11-23,564.0,556.9,567.3,556.9,20126.0,600519
2018-11-26,558.0,552.11,560.2,552.0,19120.0,600519
2018-11-27,552.0,548.1,554.99,546.5,20233.0,600519
2018-11-28,550.85,557.0,559.19,545.5,27737.0,600519
2018-11-29,566.03,551.6,569.8,549.01,45069.0,600519
2018-11-30,557.0,565.0,568.89,553.0,49010.0,600519
2018-12-03,589.0,601.2,605.0,584.77,83414.0,600519
2018-12-04,602.99,602.23,604.26,595.0,31473.0,600519
2018-12-05,597.5,610.1,616.5,595.0,41588.0,600519
2018-12-06,600.0,591.8,605.98,590.36,37758.0,600519
2018-12-07,595.6,587.0,598.86,584.7,26841.0,600519
2018-12-10,576.0,577.23,587.5,574.18,24640.0,600519
2018-12-11,577.0,582.99,586.55,577.0,16316.0,600519
2018-12-12,588.79,589.0,589.2,582.8,19921.0,600519
2018-12-13,590.0,601.75,606.88,589.6,40399.0,600519
2018-12-14,598.01,592.96,599.8,592.0,24554.0,600519
2018-12-17,592.57,590.52,595.97,585.01,24895.0,600519
2018-12-18,585.88,590.94,591.54,585.0,19222.0,600519
2018-12-19,589.0,577.8,590.99,576.03,25715.0,600519
2018-12-20,576.22,574.5,581.5,568.89,26940.0,600519
2018-12-21,571.0,567.41,573.45,562.21,30640.0,600519
2018-12-24,563.5,568.0,570.91,558.0,19109.0,600519
2018-12-25,562.22,565.79,567.5,553.61,26592.0,600519
2018-12-26,563.81,560.08,568.4,558.0,17866.0,600519
2018-12-27,570.0,563.0,571.85,562.22,29493.0,600519
2018-12-28,563.3,590.01,596.4,560.0,63678.0,600519
2019-01-02,609.98,598.98,612.0,595.01,62286.0,600519
2019-01-03,599.97,590.0,601.66,585.8,30977.0,600519
2019-01-04,587.28,602.0,607.67,582.02,37683.0,600519
2019-01-07,608.0,605.49,612.0,602.22,34750.0,600519
2019-01-08,605.5,604.79,612.0,600.28,28838.0,600519
2019-01-09,609.99,616.12,626.16,609.04,49892.0,600519
2019-01-10,617.13,618.77,624.88,610.25,29043.0,600519
2019-01-11,625.0,635.88,637.0,618.75,38884.0,600519
2019-01-14,633.0,624.6,635.89,621.55,25648.0,600519
2019-01-15,627.86,659.98,661.5,625.0,55764.0,600519
2019-01-16,658.0,661.1,665.65,653.6,42083.0,600519
2019-01-17,663.0,659.25,669.7,655.8,30284.0,600519
2019-01-18,665.0,683.61,690.2,661.5,68609.0,600519
2019-01-21,690.0,686.98,698.88,681.88,47051.0,600519
2019-01-22,686.0,671.0,686.0,665.22,42122.0,600519
2019-01-23,667.22,665.66,674.5,663.13,33624.0,600519
2019-01-24,670.3,672.5,677.83,664.68,29155.0,600519
2019-01-25,675.88,679.7,684.9,669.93,28986.0,600519
2019-01-28,684.0,677.0,693.98,676.03,36102.0,600519
2019-01-29,677.5,685.0,688.0,668.0,30342.0,600519
2019-01-30,684.99,676.0,686.22,676.0,22699.0,600519
2019-01-31,680.0,689.6,689.6,677.56,36696.0,600519
2019-02-01,697.04,692.67,699.0,689.61,30520.0,600519
2019-02-11,695.0,725.3,729.5,688.18,58140.0,600519
2019-02-12,723.0,717.92,725.49,715.2,35091.0,600519
2019-02-13,723.0,735.25,736.16,717.22,35677.0,600519
2019-02-14,731.2,737.16,743.66,730.14,32258.0,600519
2019-02-15,734.88,724.78,734.88,723.02,23237.0,600519
2019-02-18,731.0,740.0,744.95,731.0,37745.0,600519
2019-02-19,740.96,730.76,742.5,726.66,29501.0,600519
2019-02-20,735.0,722.0,735.0,716.06,37882.0,600519
2019-02-21,720.0,720.25,730.48,717.0,29850.0,600519
2019-02-22,717.0,726.01,728.49,714.1,25908.0,600519
2019-02-25,730.75,742.33,744.44,717.99,82622.0,600519
2019-02-26,747.8,727.35,749.18,726.0,57964.0,600519
2019-02-27,733.0,740.7,758.02,731.0,65942.0,600519
2019-02-28,737.9,755.01,763.42,736.95,56986.0,600519
2019-03-01,761.5,789.3,790.0,761.0,63840.0,600519
2019-03-04,795.0,781.86,798.33,777.22,84585.0,600519
2019-03-05,785.0,779.78,789.55,775.88,44830.0,600519
2019-03-06,775.0,768.0,779.5,765.88,46731.0,600519
2019-03-07,762.22,748.6,762.22,745.56,60180.0,600519
2019-03-08,737.9,737.5,746.83,733.65,52275.0,600519
2019-03-11,740.04,758.54,766.95,740.04,53057.0,600519
2019-03-12,763.82,745.01,763.83,739.0,52510.0,600519
2019-03-13,745.5,754.0,760.75,745.5,40561.0,600519
2019-03-14,757.0,778.0,785.0,754.0,62172.0,600519
2019-03-15,776.0,777.3,787.5,764.85,52400.0,600519
2019-03-18,778.8,810.09,814.53,777.0,81318.0,600519
2019-03-19,803.0,792.61,807.92,792.3,40634.0,600519
2019-03-20,790.0,792.8,802.3,785.0,31117.0,600519
2019-03-21,788.0,785.75,792.8,781.5,32573.0,600519
2019-03-22,788.22,794.0,799.98,785.0,30517.0,600519
2019-03-25,786.0,775.6,788.0,773.3,37270.0,600519
2019-03-26,780.0,773.0,785.94,764.1,37595.0,600519
2019-03-27,781.0,788.5,793.88,775.0,42807.0,600519
2019-03-28,793.43,806.8,814.48,785.68,57566.0,600519
2019-03-29,835.0,853.99,866.68,830.17,90933.0,600519
2019-04-01,860.0,859.0,868.95,851.0,60934.0,600519
2019-04-02,859.99,850.0,859.99,836.06,53227.0,600519
2019-04-03,840.12,844.5,851.74,834.21,43056.0,600519
2019-04-04,840.0,865.0,865.8,836.2,55772.0,600519
2019-04-08,900.0,900.2,908.0,890.12,66251.0,600519
2019-04-09,903.0,905.0,908.2,892.51,47989.0,600519
2019-04-10,903.0,947.99,951.9,900.0,67814.0,600519
2019-04-11,948.0,925.2,950.0,905.55,61102.0,600519
2019-04-12,909.0,914.0,919.99,900.01,48612.0,600519
2019-04-15,931.0,907.0,939.0,907.0,45522.0,600519
2019-04-16,904.9,939.9,939.9,901.22,46423.0,600519
2019-04-17,938.0,952.0,955.51,925.0,40761.0,600519
2019-04-18,945.41,945.5,954.68,936.22,19598.0,600519
2019-04-19,943.96,952.56,960.95,931.31,32379.0,600519
2019-04-22,959.5,949.2,978.89,940.61,40627.0,600519
2019-04-23,951.0,974.95,981.22,949.2,48852.0,600519
2019-04-24,979.88,970.0,990.0,951.22,45227.0,600519
2019-04-25,968.79,952.37,973.99,951.22,39801.0,600519
2019-04-26,946.3,945.0,959.88,945.0,43277.0,600519
2019-04-29,945.0,971.97,989.0,935.0,52572.0,600519
2019-04-30,968.0,974.0,984.96,963.11,35943.0,600519
2019-05-06,925.5,906.0,935.0,893.0,135099.0,600519
2019-05-07,893.28,890.0,913.94,870.22,100837.0,600519
2019-05-08,860.0,884.4,901.8,860.0,81882.0,600519
2019-05-09,875.0,858.81,879.87,842.5,91545.0,600519
2019-05-10,875.66,907.12,910.78,868.19,79907.0,600519
2019-05-13,898.86,892.0,910.98,884.0,46637.0,600519
2019-05-14,885.0,886.57,906.0,873.0,59983.0,600519
2019-05-15,890.24,927.0,933.0,890.24,63124.0,600519
2019-05-16,919.0,929.91,932.0,905.0,44540.0,600519
2019-05-17,927.02,906.79,932.3,900.1,49841.0,600519
2019-05-20,900.0,884.96,900.0,871.0,44407.0,600519
2019-05-21,885.0,895.0,910.0,872.02,42385.0,600519
2019-05-22,894.98,888.0,904.0,880.0,32041.0,600519
2019-05-23,881.0,861.0,883.98,856.22,58058.0,600519
2019-05-24,865.0,878.5,885.0,864.44,44034.0,600519
2019-05-27,879.1,879.0,882.99,860.05,39161.0,600519
2019-05-28,877.99,888.0,907.49,875.02,74772.0,600519
2019-05-29,888.01,911.91,924.95,888.01,65646.0,600519
2019-05-30,910.0,905.3,919.99,891.22,40247.0,600519
2019-05-31,900.53,890.0,906.99,890.0,35793.0,600519
2019-06-03,892.0,892.0,901.35,886.28,34479.0,600519
2019-06-04,895.0,875.3,895.43,871.0,39689.0,600519
2019-06-05,884.0,871.6,886.26,870.0,34067.0,600519
2019-06-06,875.62,862.13,875.77,858.0,34786.0,600519
2019-06-10,857.98,871.08,878.95,840.0,55502.0,600519
2019-06-11,876.0,910.89,915.61,875.0,80106.0,600519
2019-06-12,906.22,906.7,910.99,894.0,37747.0,600519
2019-06-13,910.0,910.0,912.3,897.0,32917.0,600519
2019-06-14,911.0,913.0,932.3,910.02,42455.0,600519
2019-06-17,907.0,911.6,926.94,906.02,32769.0,600519
2019-06-18,917.0,917.0,920.0,902.6,29441.0,600519
2019-06-19,940.0,932.01,946.7,932.01,53726.0,600519
2019-06-20,932.5,975.0,975.5,932.2,67271.0,600519
2019-06-21,969.97,976.3,984.49,964.5,45926.0,600519
2019-06-24,978.3,987.1,999.69,975.0,45779.0,600519
2019-06-25,992.0,982.98,999.0,967.0,51295.0,600519
2019-06-26,985.0,979.86,985.0,971.22,29588.0,600519
2019-06-27,985.0,996.35,1001.0,981.12,47978.0,600519
2019-06-28,985.99,984.0,988.88,971.33,31088.0,600519
2019-07-01,1004.52,1031.86,1035.6,1000.22,52337.0,600519
2019-07-02,1025.0,1025.0,1029.5,1016.0,39061.0,600519
2019-07-03,1020.0,987.9,1023.0,981.5,67139.0,600519
2019-07-04,985.8,981.2,990.8,971.22,46216.0,600519
2019-07-05,986.0,999.82,1006.0,976.3,50032.0,600519
2019-07-08,995.05,984.86,997.9,975.0,33613.0,600519
2019-07-09,979.3,976.06,989.0,968.35,31723.0,600519
2019-07-10,980.93,982.52,990.58,977.0,28166.0,600519
2019-07-11,989.96,981.5,998.38,976.0,30514.0,600519
2019-07-12,981.3,986.09,991.5,980.01,28173.0,600519
2019-07-15,967.8,975.93,980.1,951.13,59870.0,600519
2019-07-16,975.45,968.0,982.3,965.0,33245.0,600519
2019-07-17,968.0,963.5,972.99,962.13,25468.0,600519
2019-07-18,961.5,947.5,963.0,947.18,39252.0,600519
2019-07-19,955.0,955.87,960.8,948.0,28014.0,600519
2019-07-22,960.0,957.02,964.0,950.25,28125.0,600519
2019-07-23,962.3,953.98,962.59,943.86,32483.0,600519
2019-07-24,958.31,946.36,959.9,944.69,46771.0,600519
2019-07-25,945.97,963.0,963.36,938.15,38255.0,600519
2019-07-26,961.97,965.03,971.0,958.55,26467.0,600519
2019-07-29,962.03,976.41,979.5,960.01,26981.0,600519
2019-07-30,976.5,978.93,983.0,971.0,19537.0,600519
2019-07-31,975.0,972.6,981.77,966.59,22526.0,600519
2019-08-01,976.51,959.3,977.0,953.02,35089.0,600519
2019-08-02,944.0,954.45,957.98,943.0,39719.0,600519
2019-08-05,945.0,942.43,954.0,940.0,36774.0,600519
2019-08-06,931.0,946.3,948.0,923.8,43991.0,600519
2019-08-07,949.5,945.0,955.53,945.0,26869.0,600519
2019-08-08,953.5,971.68,974.0,952.0,38808.0,600519
2019-08-09,978.5,962.03,980.95,958.99,28461.0,600519
2019-08-12,1010.31,1018.63,1020.1,995.01,81498.0,600519
2019-08-13,1016.16,1017.95,1026.0,1010.68,30329.0,600519
2019-08-14,1030.02,1043.33,1051.9,1030.02,41410.0,600519
2019-08-15,1028.0,1044.9,1046.48,1028.0,27237.0,600519
2019-08-16,1049.84,1054.6,1075.58,1041.0,36086.0,600519
2019-08-19,1061.0,1055.88,1069.98,1049.05,32867.0,600519
2019-08-20,1055.0,1070.0,1073.68,1050.0,28602.0,600519
2019-08-21,1070.1,1066.0,1076.97,1061.66,25066.0,600519
2019-08-22,1072.99,1104.0,1104.0,1070.0,37590.0,600519
2019-08-23,1105.0,1130.1,1133.56,1095.62,40192.0,600519
2019-08-26,1113.0,1102.95,1128.0,1096.68,48497.0,600519
2019-08-27,1117.0,1109.0,1131.31,1109.0,52164.0,600519
2019-08-28,1109.0,1100.11,1123.19,1083.01,47009.0,600519
2019-08-29,1105.0,1113.1,1118.18,1092.5,29330.0,600519
2019-08-30,1125.0,1142.0,1146.0,1123.0,44890.0,600519
2019-09-02,1139.99,1138.76,1144.98,1129.0,28234.0,600519
2019-09-03,1140.0,1140.0,1151.02,1128.56,29485.0,600519
2019-09-04,1140.8,1125.01,1142.91,1120.11,33600.0,600519
2019-09-05,1129.0,1144.0,1144.9,1128.0,32930.0,600519
2019-09-06,1144.5,1142.49,1146.15,1131.0,26176.0,600519
2019-09-09,1145.0,1136.52,1148.0,1135.0,29379.0,600519
2019-09-10,1134.3,1123.85,1135.0,1120.01,26227.0,600519
2019-09-11,1119.22,1069.52,1119.97,1068.0,81716.0,600519
2019-09-12,1066.0,1099.0,1109.98,1066.0,41211.0,600519
2019-09-16,1083.0,1099.0,1103.95,1083.0,31371.0,600519
2019-09-17,1094.0,1094.01,1106.66,1087.0,25196.0,600519
2019-09-18,1108.5,1148.9,1150.0,1108.18,69314.0,600519
2019-09-19,1148.0,1145.0,1150.0,1137.1,24479.0,600519
2019-09-20,1151.0,1157.42,1160.0,1147.59,37626.0,600519
2019-09-23,1157.0,1149.0,1157.0,1131.0,30026.0,600519
2019-09-24,1155.0,1184.0,1184.9,1152.0,36269.0,600519
2019-09-25,1180.0,1174.0,1188.87,1170.5,24024.0,600519
2019-09-26,1174.94,1167.0,1183.35,1158.81,26081.0,600519
2019-09-27,1164.0,1174.75,1183.0,1153.0,22826.0,600519
2019-09-30,1163.0,1150.0,1169.43,1150.0,30825.0,600519
2019-10-08,1153.0,1167.1,1180.0,1152.01,31045.0,600519
2019-10-09,1166.2,1146.81,1166.2,1135.05,35788.0,600519
2019-10-10,1127.0,1155.0,1158.93,1109.02,41173.0,600519
2019-10-11,1157.0,1174.6,1175.0,1152.21,28689.0,600519
2019-10-14,1186.0,1180.0,1187.66,1170.0,27187.0,600519
2019-10-15,1180.0,1211.0,1215.68,1177.03,40034.0,600519
2019-10-16,1168.0,1170.0,1187.5,1160.0,59150.0,600519
2019-10-17,1176.0,1183.33,1186.66,1162.5,30508.0,600519
2019-10-18,1179.0,1175.79,1189.99,1171.69,28291.0,600519
2019-10-21,1171.86,1168.5,1178.9,1163.3,25274.0,600519
2019-10-22,1178.0,1170.8,1181.5,1163.89,19309.0,600519
2019-10-23,1168.0,1158.91,1178.0,1156.11,23080.0,600519
2019-10-24,1164.95,1150.27,1166.0,1147.16,26178.0,600519
